1H Quinine1, 296232, 1289.6068, 16.084697
2, 300904, 1289.5822, 16.084390
3, 246712, 1289.5576, 16.084083
4, 128888, 1289.5330, 16.083776
5, -49304, 1289.5084, 16.083469
6, -276584, 1289.4838, 16.083162
7, -535752, 1289.4592, 16.082855
8, -807296, 1289.4346, 16.082548
9, -1073320, 1289.4100, 16.082241
10, -1320424, 1289.3853, 16.081934
11, -1540440, 1289.3607, 16.081627
12, -1728776, 1289.3361, 16.081320
13, -1881472, 1289.3115, 16.081013
14, -1992272, 1289.2869, 16.080706
15, -2051656, 1289.2623, 16.080399
16, -2048552, 1289.2377, 16.080092
17, -1974344, 1289.2131, 16.079785
18, -1827680, 1289.1885, 16.079478
19, -1617600, 1289.1638, 16.079172
20, -1363528, 1289.1392, 16.078865
21, -1091216, 1289.1146, 16.078558
22, -826144, 1289.0900, 16.078251
23, -586392, 1289.0654, 16.077944
24, -378008, 1289.0408, 16.077637
25, -194560, 1289.0162, 16.077330
26, -21304, 1288.9916, 16.077023
27, 157632, 1288.9670, 16.076716
28, 351672, 1288.9423, 16.076409
29, 558656, 1288.9177, 16.076102
30, 764000, 1288.8931, 16.075795
31, 944392, 1288.8685, 16.075488
32, 1074568, 1288.8439, 16.075181
33, 1134856, 1288.8193, 16.074874
34, 1116920, 1288.7947, 16.074567
35, 1026080, 1288.7701, 16.074260
36, 879640, 1288.7455, 16.073953
37, 702216, 1288.7209, 16.073646
38, 519544, 1288.6962, 16.073339
39, 352768, 1288.6716, 16.073032
40, 214616, 1288.6470, 16.072725
41, 108376, 1288.6224, 16.072418
42, 29544, 1288.5978, 16.072111
43, -30616, 1288.5732, 16.071804
44, -80896, 1288.5486, 16.071497
45, -126672, 1288.5240, 16.071191
46, -168256, 1288.4994, 16.070884
47, -201512, 1288.4747, 16.070577
48, -220376, 1288.4501, 16.070270
49, -220072, 1288.4255, 16.069963
50, -199792, 1288.4009, 16.069656
51, -163472, 1288.3763, 16.069349
52, -118480, 1288.3517, 16.069042
53, -72552, 1288.3271, 16.068735
54, -30704, 1288.3025, 16.068428
55, 6560, 1288.2779, 16.068121
56, 42576, 1288.2532, 16.067814
57, 81408, 1288.2286, 16.067507
58, 123904, 1288.2040, 16.067200
59, 164664, 1288.1794, 16.066893
60, 191760, 1288.1548, 16.066586
61, 189720, 1288.1302, 16.066279
62, 144912, 1288.1056, 16.065972
63, 51040, 1288.0810, 16.065665
64, -87544, 1288.0564, 16.065358
65, -256296, 1288.0317, 16.065051
66, -434576, 1288.0071, 16.064744
67, -601768, 1287.9825, 16.064437
68, -742848, 1287.9579, 16.064130
69, -851240, 1287.9333, 16.063823
70, -928184, 1287.9087, 16.063516
71, -979496, 1287.8841, 16.063210
72, -1011624, 1287.8595, 16.062903
73, -1029192, 1287.8349, 16.062596
74, -1035048, 1287.8102, 16.062289
75, -1032304, 1287.7856, 16.061982
76, -1026832, 1287.7610, 16.061675
77, -1028128, 1287.7364, 16.061368
78, -1047664, 1287.7118, 16.061061
79, -1095096, 1287.6872, 16.060754
80, -1174064, 1287.6626, 16.060447
